2025-02-09 01:15:00,334 - INFO - Attempting database connection...
2025-02-09 01:15:00,334 - INFO - Database configuration:
2025-02-09 01:15:00,334 - INFO -   Database Name: fil_dict_db
2025-02-09 01:15:00,335 - INFO -   User: postgres
2025-02-09 01:15:00,335 - INFO -   Host: localhost
2025-02-09 01:15:00,335 - INFO -   Password: ********
2025-02-09 01:15:00,367 - INFO - Successfully established database connection
2025-02-09 01:15:00,367 - INFO - Setting up PostgreSQL extensions...
2025-02-09 01:15:00,368 - INFO - Checking extension: pg_trgm
2025-02-09 01:15:00,375 - INFO - Extension already installed: pg_trgm
2025-02-09 01:15:00,375 - INFO - Checking extension: unaccent
2025-02-09 01:15:00,376 - INFO - Extension already installed: unaccent
2025-02-09 01:15:00,376 - INFO - Checking extension: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extensions setup completed
2025-02-09 01:15:00,376 - INFO - Starting table creation/update process.
2025-02-09 01:15:00,391 - INFO - Tables created or updated successfully.
2025-02-09 01:15:00,394 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 01:16:15,301 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 01:16:46,961 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 01:18:06,361 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 01:18:09,283 - WARNING - Invalid Baybayin data for word 'terminal', clearing baybayin fields.
2025-02-09 01:18:09,285 - WARNING - Invalid Baybayin data for word 'ra', clearing baybayin fields.
2025-02-09 01:18:09,287 - WARNING - Invalid Baybayin data for word 'ne', clearing baybayin fields.
2025-02-09 01:18:09,314 - WARNING - Invalid Baybayin data for word 'pe', clearing baybayin fields.
2025-02-09 01:18:09,318 - WARNING - Invalid Baybayin data for word 'toro', clearing baybayin fields.
2025-02-09 01:18:09,322 - WARNING - Invalid Baybayin data for word 'ho', clearing baybayin fields.
2025-02-09 01:18:09,326 - WARNING - Invalid Baybayin data for word 'ho', clearing baybayin fields.
2025-02-09 01:18:09,345 - WARNING - Invalid Baybayin data for word 'asetilen', clearing baybayin fields.
2025-02-09 01:18:09,347 - WARNING - Invalid Baybayin data for word 'ele', clearing baybayin fields.
2025-02-09 01:18:09,350 - WARNING - Invalid Baybayin data for word 'aspirin', clearing baybayin fields.
2025-02-09 01:18:09,353 - WARNING - Invalid Baybayin data for word 'po', clearing baybayin fields.
2025-02-09 01:18:09,355 - WARNING - Invalid Baybayin data for word 'Tagalog', clearing baybayin fields.
2025-02-09 01:18:09,357 - WARNING - Invalid Baybayin data for word 'Tagalog', clearing baybayin fields.
2025-02-09 01:18:09,460 - WARNING - Invalid Baybayin data for word 'Quezon City', clearing baybayin fields.
2025-02-09 01:18:09,462 - WARNING - Invalid Baybayin data for word 'Padua', clearing baybayin fields.
2025-02-09 01:18:09,465 - WARNING - Invalid Baybayin data for word 'La Paz', clearing baybayin fields.
2025-02-09 01:18:09,515 - WARNING - Invalid Baybayin data for word 'Trinidad', clearing baybayin fields.
2025-02-09 01:18:09,518 - WARNING - Invalid Baybayin data for word 'Bangkok', clearing baybayin fields.
2025-02-09 01:18:09,520 - WARNING - Invalid Baybayin data for word 'Dublin', clearing baybayin fields.
2025-02-09 01:18:09,524 - WARNING - Invalid Baybayin data for word 'San Francisco', clearing baybayin fields.
2025-02-09 01:18:09,527 - WARNING - Invalid Baybayin data for word 'Barcelona', clearing baybayin fields.
2025-02-09 01:18:09,530 - WARNING - Invalid Baybayin data for word 'es', clearing baybayin fields.
2025-02-09 01:18:09,533 - WARNING - Invalid Baybayin data for word 'sine', clearing baybayin fields.
2025-02-09 01:18:09,544 - WARNING - Invalid Baybayin data for word 'Florence', clearing baybayin fields.
2025-02-09 01:18:09,546 - WARNING - Invalid Baybayin data for word 'lemur', clearing baybayin fields.
2025-02-09 01:18:09,549 - WARNING - Invalid Baybayin data for word 'ar', clearing baybayin fields.
2025-02-09 01:18:09,568 - WARNING - Invalid Baybayin data for word 'Valencia', clearing baybayin fields.
2025-02-09 01:18:09,576 - WARNING - Invalid Baybayin data for word 'destino', clearing baybayin fields.
2025-02-09 01:18:09,596 - WARNING - Invalid Baybayin data for word 'ola', clearing baybayin fields.
2025-02-09 01:18:09,598 - WARNING - Invalid Baybayin data for word 'ola', clearing baybayin fields.
2025-02-09 01:18:09,600 - WARNING - Invalid Baybayin data for word 'Nicolas', clearing baybayin fields.
2025-02-09 01:18:09,602 - WARNING - Invalid Baybayin data for word 'se', clearing baybayin fields.
2025-02-09 01:18:09,606 - WARNING - Invalid Baybayin data for word 'se', clearing baybayin fields.
2025-02-09 01:18:09,622 - WARNING - Invalid Baybayin data for word 'negro', clearing baybayin fields.
2025-02-09 01:18:09,625 - WARNING - Invalid Baybayin data for word 'negro', clearing baybayin fields.
2025-02-09 01:18:09,662 - WARNING - Invalid Baybayin data for word 'Lao', clearing baybayin fields.
2025-02-09 01:18:09,666 - WARNING - Invalid Baybayin data for word 'mate', clearing baybayin fields.
2025-02-09 01:18:09,669 - WARNING - Invalid Baybayin data for word 'Saudi', clearing baybayin fields.
2025-02-09 01:18:09,670 - WARNING - Invalid Baybayin data for word 'Montana', clearing baybayin fields.
2025-02-09 01:18:09,769 - WARNING - Invalid Baybayin data for word 'estado', clearing baybayin fields.
2025-02-09 01:18:09,779 - WARNING - Invalid Baybayin data for word 'ordenador', clearing baybayin fields.
2025-02-09 01:18:09,808 - WARNING - Invalid Baybayin data for word 'altar', clearing baybayin fields.
2025-02-09 01:18:09,811 - WARNING - Invalid Baybayin data for word 'España', clearing baybayin fields.
2025-02-09 01:18:09,817 - WARNING - Invalid Baybayin data for word 'baket', clearing baybayin fields.
2025-02-09 01:18:09,819 - WARNING - Invalid Baybayin data for word 'in-', clearing baybayin fields.
2025-02-09 01:18:09,821 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 01:18:09,836 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 01:18:09,840 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 01:18:09,868 - WARNING - Invalid Baybayin data for word 'dugong', clearing baybayin fields.
2025-02-09 01:18:09,870 - WARNING - Invalid Baybayin data for word 'pare', clearing baybayin fields.
2025-02-09 01:18:09,879 - WARNING - Invalid Baybayin data for word 'pare', clearing baybayin fields.
2025-02-09 01:18:09,884 - WARNING - Invalid Baybayin data for word 'bar', clearing baybayin fields.
2025-02-09 01:18:09,892 - WARNING - Invalid Baybayin data for word 'melon', clearing baybayin fields.
2025-02-09 01:18:09,893 - WARNING - Invalid Baybayin data for word 'bes', clearing baybayin fields.
2025-02-09 01:18:09,895 - WARNING - Invalid Baybayin data for word 'bes', clearing baybayin fields.
2025-02-09 01:18:09,897 - WARNING - Invalid Baybayin data for word 'drama', clearing baybayin fields.
2025-02-09 01:18:09,910 - WARNING - Invalid Baybayin data for word 'Alfredo', clearing baybayin fields.
2025-02-09 01:18:09,914 - WARNING - Invalid Baybayin data for word 'El Niño', clearing baybayin fields.
2025-02-09 01:18:09,917 - WARNING - Invalid Baybayin data for word 'Cebuano', clearing baybayin fields.
2025-02-09 01:18:09,919 - WARNING - Invalid Baybayin data for word 'Cebuano', clearing baybayin fields.
2025-02-09 01:18:09,921 - WARNING - Invalid Baybayin data for word 'gabe', clearing baybayin fields.
2025-02-09 01:18:09,924 - WARNING - Invalid Baybayin data for word 'gabe', clearing baybayin fields.
2025-02-09 01:18:09,927 - WARNING - Invalid Baybayin data for word 'Sarah', clearing baybayin fields.
2025-02-09 01:18:09,929 - WARNING - Invalid Baybayin data for word 'timbre', clearing baybayin fields.
2025-02-09 01:18:09,945 - WARNING - Invalid Baybayin data for word 'ser', clearing baybayin fields.
2025-02-09 01:18:09,979 - WARNING - Invalid Baybayin data for word 'oasis', clearing baybayin fields.
2025-02-09 01:18:09,981 - WARNING - Invalid Baybayin data for word 'vendo', clearing baybayin fields.
2025-02-09 01:18:09,983 - WARNING - Invalid Baybayin data for word 'video', clearing baybayin fields.
2025-02-09 01:18:09,985 - WARNING - Invalid Baybayin data for word 'aber', clearing baybayin fields.
2025-02-09 01:18:09,992 - WARNING - Invalid Baybayin data for word 'libra', clearing baybayin fields.
2025-02-09 01:18:10,035 - WARNING - Invalid Baybayin data for word 'puso', clearing baybayin fields.
2025-02-09 01:18:10,086 - WARNING - Invalid Baybayin data for word 'raw', clearing baybayin fields.
2025-02-09 01:18:10,123 - WARNING - Invalid Baybayin data for word 'debate', clearing baybayin fields.
2025-02-09 01:18:10,125 - WARNING - Invalid Baybayin data for word 'ping pong', clearing baybayin fields.
2025-02-09 01:18:10,127 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 01:18:10,129 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 01:18:10,130 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 01:18:10,133 - WARNING - Invalid Baybayin data for word 'mano', clearing baybayin fields.
2025-02-09 01:18:10,158 - WARNING - Invalid Baybayin data for word 'mano', clearing baybayin fields.
2025-02-09 01:18:10,160 - WARNING - Invalid Baybayin data for word 'peg', clearing baybayin fields.
2025-02-09 01:18:10,164 - WARNING - Invalid Baybayin data for word 'Semana Santa', clearing baybayin fields.
2025-02-09 01:18:10,169 - WARNING - Invalid Baybayin data for word 'pero', clearing baybayin fields.
2025-02-09 01:18:10,172 - WARNING - Invalid Baybayin data for word 'adaptable', clearing baybayin fields.
2025-02-09 01:18:10,174 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 01:18:10,187 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 01:18:10,192 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 01:18:10,203 - WARNING - Invalid Baybayin data for word 'Venus', clearing baybayin fields.
2025-02-09 01:18:10,205 - WARNING - Invalid Baybayin data for word 'moderno', clearing baybayin fields.
2025-02-09 01:18:10,208 - WARNING - Invalid Baybayin data for word 'dragon', clearing baybayin fields.
2025-02-09 01:18:10,213 - WARNING - Invalid Baybayin data for word 'admirable', clearing baybayin fields.
2025-02-09 01:18:10,215 - WARNING - Invalid Baybayin data for word 'bos', clearing baybayin fields.
2025-02-09 01:18:10,221 - WARNING - Invalid Baybayin data for word 'mongol', clearing baybayin fields.
2025-02-09 01:18:10,224 - WARNING - Invalid Baybayin data for word 'Ezra', clearing baybayin fields.
2025-02-09 01:18:10,226 - WARNING - Invalid Baybayin data for word 'ritmo', clearing baybayin fields.
2025-02-09 01:18:10,255 - WARNING - Invalid Baybayin data for word 'santo', clearing baybayin fields.
2025-02-09 01:18:10,302 - WARNING - Invalid Baybayin data for word 'santo', clearing baybayin fields.
2025-02-09 01:18:10,305 - WARNING - Invalid Baybayin data for word 'pera', clearing baybayin fields.
2025-02-09 01:18:10,310 - WARNING - Invalid Baybayin data for word 'Jesus', clearing baybayin fields.
2025-02-09 01:18:10,312 - WARNING - Invalid Baybayin data for word 'admiral', clearing baybayin fields.
2025-02-09 01:18:10,381 - WARNING - Invalid Baybayin data for word 'Amoy', clearing baybayin fields.
2025-02-09 01:18:10,386 - WARNING - Invalid Baybayin data for word 'lobo', clearing baybayin fields.
2025-02-09 01:18:10,388 - WARNING - Invalid Baybayin data for word 'lobo', clearing baybayin fields.
2025-02-09 01:18:10,411 - WARNING - Invalid Baybayin data for word 'Teresa', clearing baybayin fields.
2025-02-09 01:18:10,415 - WARNING - Invalid Baybayin data for word 'Teresa', clearing baybayin fields.
2025-02-09 01:18:10,417 - WARNING - Invalid Baybayin data for word 'tilde', clearing baybayin fields.
2025-02-09 01:18:10,460 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 01:18:10,462 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 01:18:10,464 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 01:18:10,485 - WARNING - Invalid Baybayin data for word 'barat', clearing baybayin fields.
2025-02-09 01:18:10,487 - WARNING - Invalid Baybayin data for word 'barat', clearing baybayin fields.
2025-02-09 01:18:10,521 - WARNING - Invalid Baybayin data for word 'sano', clearing baybayin fields.
2025-02-09 01:18:10,542 - WARNING - Invalid Baybayin data for word 'pong', clearing baybayin fields.
2025-02-09 01:18:10,546 - WARNING - Invalid Baybayin data for word 'ale', clearing baybayin fields.
2025-02-09 01:18:10,618 - WARNING - Invalid Baybayin data for word 'numero', clearing baybayin fields.
2025-02-09 01:18:10,640 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 01:18:10,643 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 01:18:10,645 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 01:18:10,646 - WARNING - Invalid Baybayin data for word 'Adonis', clearing baybayin fields.
2025-02-09 01:18:10,655 - WARNING - Invalid Baybayin data for word 'bodka', clearing baybayin fields.
2025-02-09 01:18:10,657 - WARNING - Invalid Baybayin data for word 'ensayo', clearing baybayin fields.
2025-02-09 01:18:10,673 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 01:18:10,695 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 01:18:10,698 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 01:18:10,700 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 01:18:10,770 - WARNING - Invalid Baybayin data for word 'raha', clearing baybayin fields.
2025-02-09 01:18:10,772 - WARNING - Invalid Baybayin data for word 'punto', clearing baybayin fields.
2025-02-09 01:18:10,774 - WARNING - Invalid Baybayin data for word 'punto', clearing baybayin fields.
2025-02-09 01:18:10,779 - WARNING - Invalid Baybayin data for word 'gasolina', clearing baybayin fields.
2025-02-09 01:18:10,782 - WARNING - Invalid Baybayin data for word 'andar', clearing baybayin fields.
2025-02-09 01:18:10,797 - WARNING - Invalid Baybayin data for word 'shawarma', clearing baybayin fields.
2025-02-09 01:18:10,800 - WARNING - Invalid Baybayin data for word 'kura', clearing baybayin fields.
2025-02-09 01:18:10,803 - WARNING - Invalid Baybayin data for word 'kura', clearing baybayin fields.
2025-02-09 01:18:10,804 - WARNING - Invalid Baybayin data for word 'amen', clearing baybayin fields.
2025-02-09 01:18:10,806 - WARNING - Invalid Baybayin data for word 'amen', clearing baybayin fields.
2025-02-09 01:18:10,813 - WARNING - Invalid Baybayin data for word 'dos', clearing baybayin fields.
2025-02-09 01:18:10,818 - WARNING - Invalid Baybayin data for word 'dos', clearing baybayin fields.
2025-02-09 01:18:10,820 - WARNING - Invalid Baybayin data for word 'tema', clearing baybayin fields.
2025-02-09 01:18:10,870 - WARNING - Invalid Baybayin data for word 'de-', clearing baybayin fields.
2025-02-09 01:18:10,872 - WARNING - Invalid Baybayin data for word 'Macau', clearing baybayin fields.
2025-02-09 01:18:10,899 - WARNING - Invalid Baybayin data for word 'di-', clearing baybayin fields.
2025-02-09 01:18:10,905 - WARNING - Invalid Baybayin data for word 'aco', clearing baybayin fields.
2025-02-09 01:18:10,907 - WARNING - Invalid Baybayin data for word 'ocho', clearing baybayin fields.
2025-02-09 01:18:10,909 - WARNING - Invalid Baybayin data for word 'padre', clearing baybayin fields.
2025-02-09 01:18:10,920 - WARNING - Invalid Baybayin data for word 'padre', clearing baybayin fields.
2025-02-09 01:18:10,922 - WARNING - Invalid Baybayin data for word 'abuso', clearing baybayin fields.
2025-02-09 01:18:10,924 - WARNING - Invalid Baybayin data for word 'adenitis', clearing baybayin fields.
2025-02-09 01:18:10,928 - WARNING - Invalid Baybayin data for word '-ing', clearing baybayin fields.
2025-02-09 01:18:10,929 - WARNING - Invalid Baybayin data for word 'epistola', clearing baybayin fields.
2025-02-09 01:18:10,934 - WARNING - Invalid Baybayin data for word 'che', clearing baybayin fields.
2025-02-09 01:18:10,936 - WARNING - Invalid Baybayin data for word 'che', clearing baybayin fields.
2025-02-09 01:18:10,937 - WARNING - Invalid Baybayin data for word 'toga', clearing baybayin fields.
2025-02-09 01:18:10,942 - WARNING - Invalid Baybayin data for word 'tong', clearing baybayin fields.
2025-02-09 01:18:10,953 - WARNING - Invalid Baybayin data for word 'tong', clearing baybayin fields.
2025-02-09 01:18:10,960 - WARNING - Invalid Baybayin data for word 'palabra', clearing baybayin fields.
2025-02-09 01:18:10,962 - WARNING - Invalid Baybayin data for word 'adulto', clearing baybayin fields.
2025-02-09 01:18:10,983 - WARNING - Invalid Baybayin data for word 'adagio', clearing baybayin fields.
2025-02-09 01:18:10,986 - WARNING - Invalid Baybayin data for word 'sobre', clearing baybayin fields.
2025-02-09 01:18:10,988 - WARNING - Invalid Baybayin data for word 'emperador', clearing baybayin fields.
2025-02-09 01:18:10,992 - WARNING - Invalid Baybayin data for word 'dale', clearing baybayin fields.
2025-02-09 01:18:11,002 - WARNING - Invalid Baybayin data for word 'dale', clearing baybayin fields.
2025-02-09 01:18:11,008 - WARNING - Invalid Baybayin data for word 'dike', clearing baybayin fields.
2025-02-09 01:18:11,011 - WARNING - Invalid Baybayin data for word 'segundo', clearing baybayin fields.
2025-02-09 01:18:11,025 - WARNING - Invalid Baybayin data for word 'segundo', clearing baybayin fields.
2025-02-09 01:18:11,050 - WARNING - Invalid Baybayin data for word 'listo', clearing baybayin fields.
2025-02-09 01:18:11,053 - WARNING - Invalid Baybayin data for word 'mesa', clearing baybayin fields.
2025-02-09 01:18:11,106 - WARNING - Invalid Baybayin data for word 'moral', clearing baybayin fields.
2025-02-09 01:18:11,108 - WARNING - Invalid Baybayin data for word 'moral', clearing baybayin fields.
2025-02-09 01:18:11,128 - WARNING - Invalid Baybayin data for word 'tenor', clearing baybayin fields.
2025-02-09 01:18:11,132 - WARNING - Invalid Baybayin data for word 'seis', clearing baybayin fields.
2025-02-09 01:18:11,136 - WARNING - Invalid Baybayin data for word 'seis', clearing baybayin fields.
2025-02-09 01:18:11,139 - WARNING - Invalid Baybayin data for word 'pirata', clearing baybayin fields.
2025-02-09 01:18:11,142 - WARNING - Invalid Baybayin data for word 'pirata', clearing baybayin fields.
2025-02-09 01:18:11,145 - WARNING - Invalid Baybayin data for word 'dine', clearing baybayin fields.
2025-02-09 01:18:11,154 - WARNING - Invalid Baybayin data for word 'abra', clearing baybayin fields.
2025-02-09 01:18:11,159 - WARNING - Invalid Baybayin data for word 'ergo', clearing baybayin fields.
2025-02-09 01:18:11,161 - WARNING - Invalid Baybayin data for word 'ergo', clearing baybayin fields.
2025-02-09 01:18:11,171 - WARNING - Invalid Baybayin data for word 'magnate', clearing baybayin fields.
2025-02-09 01:18:11,184 - WARNING - Invalid Baybayin data for word 'ako', clearing baybayin fields.
2025-02-09 01:18:11,193 - WARNING - Invalid Baybayin data for word 'ako', clearing baybayin fields.
2025-02-09 01:18:11,204 - WARNING - Invalid Baybayin data for word 'metro', clearing baybayin fields.
2025-02-09 01:18:11,210 - WARNING - Invalid Baybayin data for word 'ule', clearing baybayin fields.
2025-02-09 01:18:11,213 - WARNING - Invalid Baybayin data for word 'por', clearing baybayin fields.
2025-02-09 01:18:11,234 - WARNING - Invalid Baybayin data for word 'balena', clearing baybayin fields.
2025-02-09 01:18:11,244 - WARNING - Invalid Baybayin data for word 'Hannah', clearing baybayin fields.
2025-02-09 01:18:11,246 - WARNING - Invalid Baybayin data for word 'ire', clearing baybayin fields.
2025-02-09 01:18:11,248 - WARNING - Invalid Baybayin data for word 'kondom', clearing baybayin fields.
2025-02-09 01:18:11,250 - WARNING - Invalid Baybayin data for word 'omelet', clearing baybayin fields.
2025-02-09 01:18:11,252 - WARNING - Invalid Baybayin data for word 'abo', clearing baybayin fields.
